AVG	STDV	MIN	MAX	GRAPH	V	E	DT
0.00246	0.00023	0.00231	0.00441	   Digraph	050	414	      fibo	
0.00270	0.00009	0.00259	0.00314	   Digraph	050	414	       bin	
0.00170	0.00004	0.00166	0.00194	   Digraph	050	414	       vec	
0.00238	0.00033	0.00227	0.00558	   Digraph	050	415	      fibo	
0.00262	0.00007	0.00252	0.00302	   Digraph	050	415	       bin	
0.00168	0.00005	0.00164	0.00196	   Digraph	050	415	       vec	
0.00235	0.00005	0.00227	0.00264	   Digraph	050	416	      fibo	
0.00254	0.00003	0.00246	0.00266	   Digraph	050	416	       bin	
0.00165	0.00003	0.00162	0.00173	   Digraph	050	416	       vec	
0.00246	0.00006	0.00238	0.00276	   Digraph	050	417	      fibo	
0.00264	0.00022	0.00252	0.00480	   Digraph	050	417	       bin	
0.00169	0.00003	0.00166	0.00189	   Digraph	050	417	       vec	
0.00238	0.00006	0.00229	0.00264	   Digraph	050	418	      fibo	
0.00258	0.00021	0.00248	0.00457	   Digraph	050	418	       bin	
0.00167	0.00003	0.00164	0.00180	   Digraph	050	418	       vec	
0.00244	0.00007	0.00236	0.00284	   Digraph	050	419	      fibo	
0.00264	0.00004	0.00255	0.00276	   Digraph	050	419	       bin	
0.00170	0.00003	0.00166	0.00185	   Digraph	050	419	       vec	
0.00239	0.00020	0.00231	0.00436	   Digraph	050	420	      fibo	
0.00263	0.00004	0.00253	0.00273	   Digraph	050	420	       bin	
0.00167	0.00003	0.00163	0.00180	   Digraph	050	420	       vec	
0.00245	0.00022	0.00231	0.00453	   Digraph	050	421	      fibo	
0.00269	0.00003	0.00260	0.00278	   Digraph	050	421	       bin	
0.00169	0.00003	0.00166	0.00183	   Digraph	050	421	       vec	
0.00244	0.00031	0.00230	0.00549	   Digraph	050	422	      fibo	
0.00267	0.00003	0.00258	0.00277	   Digraph	050	422	       bin	
0.00169	0.00003	0.00166	0.00182	   Digraph	050	422	       vec	
0.00253	0.00013	0.00239	0.00302	   Digraph	050	423	      fibo	
0.00278	0.00009	0.00266	0.00322	   Digraph	050	423	       bin	
0.00175	0.00021	0.00168	0.00382	   Digraph	050	423	       vec	
0.00236	0.00009	0.00226	0.00276	   Digraph	050	424	      fibo	
0.00267	0.00023	0.00254	0.00479	   Digraph	050	424	       bin	
0.00171	0.00006	0.00166	0.00205	   Digraph	050	424	       vec	
0.00243	0.00005	0.00235	0.00272	   Digraph	050	425	      fibo	
0.00273	0.00004	0.00265	0.00287	   Digraph	050	425	       bin	
0.00171	0.00003	0.00167	0.00182	   Digraph	050	425	       vec	
0.00228	0.00005	0.00221	0.00252	   Digraph	050	426	      fibo	
0.00257	0.00021	0.00246	0.00460	   Digraph	050	426	       bin	
0.00167	0.00004	0.00163	0.00180	   Digraph	050	426	       vec	
0.00241	0.00022	0.00231	0.00445	   Digraph	050	427	      fibo	
0.00291	0.00302	0.00254	0.03293	   Digraph	050	427	       bin	
0.00167	0.00002	0.00164	0.00180	   Digraph	050	427	       vec	
0.00230	0.00005	0.00227	0.00258	   Digraph	050	428	      fibo	
0.00262	0.00022	0.00254	0.00479	   Digraph	050	428	       bin	
0.00169	0.00004	0.00164	0.00179	   Digraph	050	428	       vec	
0.00257	0.00022	0.00243	0.00466	   Digraph	050	429	      fibo	
0.00277	0.00003	0.00268	0.00284	   Digraph	050	429	       bin	
0.00174	0.00003	0.00170	0.00180	   Digraph	050	429	       vec	
0.00246	0.00021	0.00236	0.00444	   Digraph	050	430	      fibo	
0.00269	0.00004	0.00260	0.00283	   Digraph	050	430	       bin	
0.00170	0.00003	0.00166	0.00183	   Digraph	050	430	       vec	
0.00251	0.00005	0.00242	0.00276	   Digraph	050	431	      fibo	
0.00270	0.00003	0.00260	0.00280	   Digraph	050	431	       bin	
0.00171	0.00002	0.00168	0.00178	   Digraph	050	431	       vec	
0.00249	0.00006	0.00241	0.00276	   Digraph	050	432	      fibo	
0.00277	0.00012	0.00267	0.00354	   Digraph	050	432	       bin	
0.00174	0.00021	0.00168	0.00378	   Digraph	050	432	       vec	
0.00245	0.00008	0.00234	0.00285	   Digraph	050	433	      fibo	
0.00268	0.00022	0.00256	0.00476	   Digraph	050	433	       bin	
0.00170	0.00004	0.00166	0.00190	   Digraph	050	433	       vec	
0.00239	0.00005	0.00232	0.00261	   Digraph	050	434	      fibo	
0.00269	0.00020	0.00258	0.00468	   Digraph	050	434	       bin	
0.00171	0.00003	0.00167	0.00179	   Digraph	050	434	       vec	
0.00242	0.00022	0.00232	0.00449	   Digraph	050	435	      fibo	
0.00276	0.00004	0.00266	0.00290	   Digraph	050	435	       bin	
0.00171	0.00003	0.00166	0.00179	   Digraph	050	435	       vec	
0.00251	0.00021	0.00239	0.00454	   Digraph	050	436	      fibo	
0.00279	0.00004	0.00269	0.00293	   Digraph	050	436	       bin	
0.00174	0.00003	0.00170	0.00183	   Digraph	050	436	       vec	
0.00243	0.00031	0.00231	0.00545	   Digraph	050	437	      fibo	
0.00270	0.00003	0.00261	0.00278	   Digraph	050	437	       bin	
0.00171	0.00002	0.00168	0.00178	   Digraph	050	437	       vec	
0.00241	0.00007	0.00231	0.00281	   Digraph	050	438	      fibo	
0.00265	0.00004	0.00255	0.00276	   Digraph	050	438	       bin	
0.00169	0.00003	0.00165	0.00176	   Digraph	050	438	       vec	
0.00245	0.00006	0.00235	0.00278	   Digraph	050	439	      fibo	
0.00276	0.00021	0.00267	0.00478	   Digraph	050	439	       bin	
0.00171	0.00003	0.00167	0.00179	   Digraph	050	439	       vec	
0.00237	0.00007	0.00228	0.00270	   Digraph	050	440	      fibo	
0.00263	0.00021	0.00252	0.00465	   Digraph	050	440	       bin	
0.00170	0.00003	0.00166	0.00180	   Digraph	050	440	       vec	
0.00250	0.00022	0.00239	0.00455	   Digraph	050	441	      fibo	
0.00269	0.00003	0.00259	0.00279	   Digraph	050	441	       bin	
0.00170	0.00003	0.00166	0.00178	   Digraph	050	441	       vec	
0.00249	0.00025	0.00234	0.00470	   Digraph	050	442	      fibo	
0.00278	0.00008	0.00266	0.00322	   Digraph	050	442	       bin	
0.00173	0.00005	0.00169	0.00202	   Digraph	050	442	       vec	
0.00245	0.00023	0.00229	0.00440	   Digraph	050	443	      fibo	
0.00269	0.00003	0.00260	0.00284	   Digraph	050	443	       bin	
0.00174	0.00022	0.00168	0.00387	   Digraph	050	443	       vec	
0.00239	0.00010	0.00228	0.00312	   Digraph	050	444	      fibo	
0.00270	0.00005	0.00261	0.00305	   Digraph	050	444	       bin	
0.00170	0.00005	0.00166	0.00207	   Digraph	050	444	       vec	
0.00249	0.00010	0.00237	0.00319	   Digraph	050	445	      fibo	
0.00277	0.00022	0.00264	0.00483	   Digraph	050	445	       bin	
0.00170	0.00004	0.00167	0.00195	   Digraph	050	445	       vec	
0.00240	0.00007	0.00230	0.00281	   Digraph	050	446	      fibo	
0.00276	0.00021	0.00262	0.00472	   Digraph	050	446	       bin	
0.00173	0.00008	0.00168	0.00222	   Digraph	050	446	       vec	
0.00250	0.00024	0.00236	0.00461	   Digraph	050	447	      fibo	
0.00268	0.00009	0.00256	0.00301	   Digraph	050	447	       bin	
0.00172	0.00006	0.00167	0.00216	   Digraph	050	447	       vec	
0.00255	0.00024	0.00240	0.00470	   Digraph	050	448	      fibo	
0.00272	0.00007	0.00261	0.00307	   Digraph	050	448	       bin	
0.00173	0.00004	0.00169	0.00198	   Digraph	050	448	       vec	
0.00246	0.00008	0.00235	0.00279	   Digraph	050	449	      fibo	
0.00273	0.00005	0.00263	0.00303	   Digraph	050	449	       bin	
0.00175	0.00021	0.00169	0.00376	   Digraph	050	449	       vec	
0.00239	0.00009	0.00229	0.00280	   Digraph	050	450	      fibo	
0.00284	0.00023	0.00271	0.00496	   Digraph	050	450	       bin	
0.00172	0.00003	0.00168	0.00183	   Digraph	050	450	       vec	
0.00249	0.00006	0.00239	0.00282	   Digraph	050	451	      fibo	
0.00281	0.00021	0.00269	0.00483	   Digraph	050	451	       bin	
0.00174	0.00003	0.00169	0.00192	   Digraph	050	451	       vec	
0.00242	0.00022	0.00233	0.00453	   Digraph	050	452	      fibo	
0.00272	0.00005	0.00263	0.00295	   Digraph	050	452	       bin	
0.00171	0.00003	0.00167	0.00178	   Digraph	050	452	       vec	
0.00249	0.00021	0.00238	0.00450	   Digraph	050	453	      fibo	
0.00276	0.00004	0.00267	0.00287	   Digraph	050	453	       bin	
0.00174	0.00004	0.00170	0.00195	   Digraph	050	453	       vec	
0.00250	0.00032	0.00238	0.00561	   Digraph	050	454	      fibo	
0.00280	0.00004	0.00273	0.00299	   Digraph	050	454	       bin	
0.00175	0.00003	0.00172	0.00189	   Digraph	050	454	       vec	
0.00248	0.00030	0.00235	0.00540	   Digraph	050	455	      fibo	
0.00268	0.00006	0.00258	0.00303	   Digraph	050	455	       bin	
0.00173	0.00004	0.00169	0.00192	   Digraph	050	455	       vec	
0.00233	0.00007	0.00223	0.00276	   Digraph	050	456	      fibo	
0.00279	0.00023	0.00266	0.00476	   Digraph	050	456	       bin	
0.00174	0.00005	0.00169	0.00205	   Digraph	050	456	       vec	
0.00237	0.00020	0.00225	0.00424	   Digraph	050	457	      fibo	
0.00272	0.00021	0.00260	0.00474	   Digraph	050	457	       bin	
0.00173	0.00003	0.00169	0.00194	   Digraph	050	457	       vec	
0.00245	0.00022	0.00233	0.00450	   Digraph	050	458	      fibo	
0.00280	0.00009	0.00268	0.00317	   Digraph	050	458	       bin	
0.00174	0.00004	0.00170	0.00201	   Digraph	050	458	       vec	
0.00250	0.00023	0.00235	0.00456	   Digraph	050	459	      fibo	
0.00265	0.00005	0.00255	0.00293	   Digraph	050	459	       bin	
0.00174	0.00006	0.00169	0.00215	   Digraph	050	459	       vec	
0.00239	0.00022	0.00227	0.00436	   Digraph	050	460	      fibo	
0.00269	0.00003	0.00261	0.00289	   Digraph	050	460	       bin	
0.00172	0.00022	0.00166	0.00387	   Digraph	050	460	       vec	
0.00239	0.00009	0.00230	0.00307	   Digraph	050	461	      fibo	
0.00266	0.00023	0.00254	0.00482	   Digraph	050	461	       bin	
0.00171	0.00006	0.00167	0.00214	   Digraph	050	461	       vec	
0.00243	0.00009	0.00233	0.00316	   Digraph	050	462	      fibo	
0.00272	0.00021	0.00262	0.00476	   Digraph	050	462	       bin	
0.00171	0.00004	0.00167	0.00198	   Digraph	050	462	       vec	
0.00250	0.00023	0.00239	0.00465	   Digraph	050	463	      fibo	
0.00276	0.00004	0.00267	0.00283	   Digraph	050	463	       bin	
0.00176	0.00003	0.00171	0.00184	   Digraph	050	463	       vec	
0.00249	0.00021	0.00238	0.00453	   Digraph	050	464	      fibo	
0.00272	0.00003	0.00263	0.00280	   Digraph	050	464	       bin	
0.00176	0.00007	0.00171	0.00236	   Digraph	050	464	       vec	
0.00247	0.00026	0.00233	0.00503	   Digraph	050	465	      fibo	
0.00268	0.00003	0.00259	0.00276	   Digraph	050	465	       bin	
0.00173	0.00002	0.00169	0.00178	   Digraph	050	465	       vec	
0.00249	0.00006	0.00237	0.00280	   Digraph	050	466	      fibo	
0.00292	0.00012	0.00278	0.00334	   Digraph	050	466	       bin	
0.00180	0.00008	0.00174	0.00218	   Digraph	050	466	       vec	
0.00244	0.00009	0.00234	0.00282	   Digraph	050	467	      fibo	
0.00273	0.00022	0.00261	0.00485	   Digraph	050	467	       bin	
0.00175	0.00004	0.00171	0.00206	   Digraph	050	467	       vec	
0.00253	0.00005	0.00244	0.00278	   Digraph	050	468	      fibo	
0.00278	0.00021	0.00265	0.00478	   Digraph	050	468	       bin	
0.00175	0.00003	0.00171	0.00182	   Digraph	050	468	       vec	
0.00258	0.00022	0.00249	0.00467	   Digraph	050	469	      fibo	
0.00277	0.00004	0.00264	0.00286	   Digraph	050	469	       bin	
0.00175	0.00003	0.00170	0.00187	   Digraph	050	469	       vec	
0.00234	0.00005	0.00231	0.00270	   Digraph	050	470	      fibo	
0.00260	0.00003	0.00257	0.00278	   Digraph	050	470	       bin	
0.00174	0.00023	0.00168	0.00397	   Digraph	050	470	       vec	
0.00255	0.00008	0.00243	0.00286	   Digraph	050	471	      fibo	
0.00282	0.00022	0.00271	0.00488	   Digraph	050	471	       bin	
0.00174	0.00004	0.00170	0.00194	   Digraph	050	471	       vec	
0.00248	0.00022	0.00236	0.00458	   Digraph	050	472	      fibo	
0.00272	0.00004	0.00263	0.00283	   Digraph	050	472	       bin	
0.00175	0.00003	0.00170	0.00184	   Digraph	050	472	       vec	
0.00239	0.00005	0.00231	0.00270	   Digraph	050	473	      fibo	
0.00267	0.00004	0.00257	0.00279	   Digraph	050	473	       bin	
0.00174	0.00003	0.00169	0.00182	   Digraph	050	473	       vec	
0.00248	0.00041	0.00236	0.00649	   Digraph	050	474	      fibo	
0.00270	0.00004	0.00261	0.00276	   Digraph	050	474	       bin	
0.00177	0.00022	0.00170	0.00392	   Digraph	050	474	       vec	
0.00250	0.00006	0.00241	0.00280	   Digraph	050	475	      fibo	
0.00281	0.00023	0.00269	0.00502	   Digraph	050	475	       bin	
0.00177	0.00003	0.00173	0.00184	   Digraph	050	475	       vec	
0.00250	0.00022	0.00237	0.00446	   Digraph	050	476	      fibo	
0.00277	0.00021	0.00265	0.00481	   Digraph	050	476	       bin	
0.00176	0.00004	0.00171	0.00189	   Digraph	050	476	       vec	
0.00247	0.00022	0.00236	0.00456	   Digraph	050	477	      fibo	
0.00289	0.00103	0.00268	0.01313	   Digraph	050	477	       bin	
0.00176	0.00003	0.00172	0.00184	   Digraph	050	477	       vec	
0.00252	0.00032	0.00235	0.00453	   Digraph	050	478	      fibo	
0.00269	0.00003	0.00260	0.00279	   Digraph	050	478	       bin	
0.00176	0.00004	0.00171	0.00192	   Digraph	050	478	       vec	
0.00247	0.00013	0.00234	0.00332	   Digraph	050	479	      fibo	
0.00275	0.00008	0.00262	0.00314	   Digraph	050	479	       bin	
0.00175	0.00021	0.00168	0.00375	   Digraph	050	479	       vec	
0.00236	0.00007	0.00227	0.00265	   Digraph	050	480	      fibo	
0.00279	0.00023	0.00268	0.00496	   Digraph	050	480	       bin	
0.00174	0.00003	0.00170	0.00182	   Digraph	050	480	       vec	
0.00241	0.00008	0.00231	0.00286	   Digraph	050	481	      fibo	
0.00283	0.00021	0.00271	0.00485	   Digraph	050	481	       bin	
0.00176	0.00004	0.00172	0.00197	   Digraph	050	481	       vec	
0.00249	0.00022	0.00239	0.00454	   Digraph	050	482	      fibo	
0.00272	0.00004	0.00262	0.00277	   Digraph	050	482	       bin	
0.00176	0.00003	0.00171	0.00184	   Digraph	050	482	       vec	
0.00249	0.00022	0.00238	0.00462	   Digraph	050	483	      fibo	
0.00275	0.00004	0.00263	0.00282	   Digraph	050	483	       bin	
0.00176	0.00003	0.00172	0.00184	   Digraph	050	483	       vec	
0.00254	0.00016	0.00239	0.00334	   Digraph	050	484	      fibo	
0.00280	0.00006	0.00269	0.00308	   Digraph	050	484	       bin	
0.00177	0.00005	0.00172	0.00199	   Digraph	050	484	       vec	
0.00251	0.00008	0.00242	0.00285	   Digraph	050	485	      fibo	
0.00279	0.00021	0.00267	0.00478	   Digraph	050	485	       bin	
0.00177	0.00004	0.00172	0.00190	   Digraph	050	485	       vec	
0.00246	0.00022	0.00236	0.00453	   Digraph	050	486	      fibo	
0.00279	0.00004	0.00270	0.00287	   Digraph	050	486	       bin	
0.00175	0.00003	0.00172	0.00182	   Digraph	050	486	       vec	
0.00258	0.00021	0.00246	0.00461	   Digraph	050	487	      fibo	
0.00282	0.00004	0.00272	0.00287	   Digraph	050	487	       bin	
0.00178	0.00003	0.00173	0.00186	   Digraph	050	487	       vec	
0.00249	0.00022	0.00237	0.00458	   Digraph	050	488	      fibo	
0.00278	0.00009	0.00266	0.00321	   Digraph	050	488	       bin	
0.00181	0.00021	0.00172	0.00389	   Digraph	050	488	       vec	
0.00245	0.00009	0.00233	0.00286	   Digraph	050	489	      fibo	
0.00278	0.00023	0.00266	0.00500	   Digraph	050	489	       bin	
0.00176	0.00004	0.00172	0.00193	   Digraph	050	489	       vec	
0.00257	0.00007	0.00247	0.00291	   Digraph	050	490	      fibo	
0.00282	0.00022	0.00270	0.00487	   Digraph	050	490	       bin	
0.00177	0.00005	0.00172	0.00210	   Digraph	050	490	       vec	
0.00266	0.00024	0.00252	0.00470	   Digraph	050	491	      fibo	
0.00288	0.00007	0.00277	0.00326	   Digraph	050	491	       bin	
0.00178	0.00004	0.00174	0.00192	   Digraph	050	491	       vec	
0.00258	0.00026	0.00244	0.00496	   Digraph	050	492	      fibo	
0.00275	0.00006	0.00265	0.00311	   Digraph	050	492	       bin	
0.00178	0.00003	0.00173	0.00190	   Digraph	050	492	       vec	
0.00245	0.00005	0.00236	0.00267	   Digraph	050	493	      fibo	
0.00278	0.00021	0.00266	0.00480	   Digraph	050	493	       bin	
0.00177	0.00003	0.00172	0.00184	   Digraph	050	493	       vec	
0.00252	0.00014	0.00240	0.00330	   Digraph	050	494	      fibo	
0.00286	0.00022	0.00273	0.00492	   Digraph	050	494	       bin	
0.00178	0.00004	0.00173	0.00201	   Digraph	050	494	       vec	
0.00258	0.00026	0.00243	0.00494	   Digraph	050	495	      fibo	
0.00272	0.00007	0.00262	0.00301	   Digraph	050	495	       bin	
0.00176	0.00005	0.00172	0.00207	   Digraph	050	495	       vec	
0.00249	0.00024	0.00236	0.00464	   Digraph	050	496	      fibo	
0.00278	0.00010	0.00266	0.00349	   Digraph	050	496	       bin	
0.00176	0.00004	0.00172	0.00198	   Digraph	050	496	       vec	
0.00244	0.00010	0.00233	0.00286	   Digraph	050	497	      fibo	
0.00269	0.00004	0.00260	0.00285	   Digraph	050	497	       bin	
0.00180	0.00021	0.00172	0.00381	   Digraph	050	497	       vec	
0.00250	0.00007	0.00240	0.00284	   Digraph	050	498	      fibo	
0.00281	0.00023	0.00267	0.00497	   Digraph	050	498	       bin	
0.00175	0.00004	0.00171	0.00189	   Digraph	050	498	       vec	
0.00252	0.00005	0.00243	0.00278	   Digraph	050	499	      fibo	
0.00280	0.00021	0.00268	0.00483	   Digraph	050	499	       bin	
0.00178	0.00003	0.00174	0.00186	   Digraph	050	499	       vec	
0.00246	0.00022	0.00236	0.00455	   Digraph	050	500	      fibo	
0.00270	0.00009	0.00258	0.00307	   Digraph	050	500	       bin	
0.00175	0.00006	0.00170	0.00214	   Digraph	050	500	       vec	
