AVG	STDV	MIN	MAX	GRAPH	V	E	DT
0.00943	0.00036	0.00905	0.01166	   Digraph	414	180	      fibo	
0.00626	0.00036	0.00600	0.00886	   Digraph	414	180	       bin	
0.05177	0.00790	0.05036	0.13030	   Digraph	414	180	       vec	
0.00960	0.00082	0.00914	0.01629	   Digraph	415	180	      fibo	
0.00635	0.00031	0.00602	0.00862	   Digraph	415	180	       bin	
0.05127	0.00030	0.05083	0.05345	   Digraph	415	180	       vec	
0.00971	0.00289	0.00908	0.03808	   Digraph	416	180	      fibo	
0.00634	0.00040	0.00600	0.00872	   Digraph	416	180	       bin	
0.05159	0.00024	0.05107	0.05235	   Digraph	416	180	       vec	
0.00939	0.00030	0.00915	0.01183	   Digraph	417	180	      fibo	
0.00603	0.00014	0.00589	0.00667	   Digraph	417	180	       bin	
0.05158	0.00036	0.05115	0.05401	   Digraph	417	180	       vec	
0.00989	0.00062	0.00918	0.01464	   Digraph	418	180	      fibo	
0.00613	0.00021	0.00590	0.00662	   Digraph	418	180	       bin	
0.05221	0.00071	0.05146	0.05523	   Digraph	418	180	       vec	
0.00971	0.00052	0.00914	0.01309	   Digraph	419	180	      fibo	
0.00645	0.00072	0.00591	0.00989	   Digraph	419	180	       bin	
0.05218	0.00030	0.05166	0.05346	   Digraph	419	180	       vec	
0.01030	0.00743	0.00917	0.08403	   Digraph	420	180	      fibo	
0.00604	0.00028	0.00594	0.00864	   Digraph	420	180	       bin	
0.05240	0.00022	0.05185	0.05303	   Digraph	420	180	       vec	
0.00979	0.00050	0.00929	0.01336	   Digraph	421	180	      fibo	
0.00637	0.00027	0.00607	0.00873	   Digraph	421	180	       bin	
0.05285	0.00030	0.05231	0.05407	   Digraph	421	180	       vec	
0.01006	0.00535	0.00923	0.06301	   Digraph	422	180	      fibo	
0.00622	0.00030	0.00596	0.00859	   Digraph	422	180	       bin	
0.05305	0.00044	0.05254	0.05579	   Digraph	422	180	       vec	
0.00988	0.00192	0.00931	0.02207	   Digraph	423	180	      fibo	
0.00619	0.00017	0.00600	0.00708	   Digraph	423	180	       bin	
0.05302	0.00040	0.05252	0.05620	   Digraph	423	180	       vec	
0.00995	0.00045	0.00934	0.01257	   Digraph	424	180	      fibo	
0.00616	0.00021	0.00596	0.00679	   Digraph	424	180	       bin	
0.05349	0.00028	0.05291	0.05437	   Digraph	424	180	       vec	
0.01000	0.00072	0.00926	0.01590	   Digraph	425	180	      fibo	
0.00634	0.00020	0.00600	0.00670	   Digraph	425	180	       bin	
0.05401	0.00075	0.05321	0.05697	   Digraph	425	180	       vec	
0.00992	0.00077	0.00932	0.01306	   Digraph	426	180	      fibo	
0.00656	0.00070	0.00618	0.01067	   Digraph	426	180	       bin	
0.05399	0.00031	0.05348	0.05537	   Digraph	426	180	       vec	
0.01005	0.00429	0.00933	0.05255	   Digraph	427	180	      fibo	
0.00650	0.00028	0.00619	0.00851	   Digraph	427	180	       bin	
0.05437	0.00099	0.05379	0.06329	   Digraph	427	180	       vec	
0.00990	0.00058	0.00936	0.01401	   Digraph	428	180	      fibo	
0.00652	0.00027	0.00622	0.00864	   Digraph	428	180	       bin	
0.05520	0.00338	0.05401	0.08643	   Digraph	428	180	       vec	
0.00987	0.00048	0.00940	0.01232	   Digraph	429	180	      fibo	
0.00655	0.00030	0.00618	0.00890	   Digraph	429	180	       bin	
0.05478	0.00037	0.05417	0.05705	   Digraph	429	180	       vec	
0.00995	0.00046	0.00958	0.01285	   Digraph	430	180	      fibo	
0.00659	0.00029	0.00625	0.00873	   Digraph	430	180	       bin	
0.05500	0.00023	0.05455	0.05579	   Digraph	430	180	       vec	
0.01005	0.00419	0.00942	0.05156	   Digraph	431	180	      fibo	
0.00653	0.00036	0.00622	0.00912	   Digraph	431	180	       bin	
0.05529	0.00035	0.05477	0.05758	   Digraph	431	180	       vec	
0.01035	0.00478	0.00943	0.05613	   Digraph	432	180	      fibo	
0.00636	0.00030	0.00608	0.00871	   Digraph	432	180	       bin	
0.05559	0.00037	0.05500	0.05743	   Digraph	432	180	       vec	
0.00971	0.00034	0.00942	0.01209	   Digraph	433	180	      fibo	
0.00654	0.00025	0.00622	0.00854	   Digraph	433	180	       bin	
0.05578	0.00036	0.05525	0.05788	   Digraph	433	180	       vec	
0.00998	0.00049	0.00952	0.01300	   Digraph	434	180	      fibo	
0.00657	0.00025	0.00621	0.00878	   Digraph	434	180	       bin	
0.05608	0.00036	0.05541	0.05823	   Digraph	434	180	       vec	
0.01008	0.00128	0.00966	0.02220	   Digraph	435	180	      fibo	
0.00674	0.00035	0.00642	0.00894	   Digraph	435	180	       bin	
0.05653	0.00064	0.05573	0.06063	   Digraph	435	180	       vec	
0.01042	0.00416	0.00954	0.05143	   Digraph	436	180	      fibo	
0.00666	0.00066	0.00628	0.01211	   Digraph	436	180	       bin	
0.05657	0.00035	0.05588	0.05830	   Digraph	436	180	       vec	
0.00985	0.00033	0.00950	0.01229	   Digraph	437	180	      fibo	
0.00650	0.00032	0.00618	0.00896	   Digraph	437	180	       bin	
0.05823	0.01380	0.05645	0.19552	   Digraph	437	180	       vec	
0.01017	0.00092	0.00962	0.01573	   Digraph	438	180	      fibo	
0.00666	0.00038	0.00635	0.00908	   Digraph	438	180	       bin	
0.05719	0.00040	0.05651	0.05993	   Digraph	438	180	       vec	
0.01010	0.00052	0.00963	0.01283	   Digraph	439	180	      fibo	
0.00687	0.00472	0.00619	0.05378	   Digraph	439	180	       bin	
0.05741	0.00042	0.05686	0.06065	   Digraph	439	180	       vec	
0.00994	0.00031	0.00966	0.01248	   Digraph	440	180	      fibo	
0.00635	0.00023	0.00624	0.00848	   Digraph	440	180	       bin	
0.05752	0.00037	0.05699	0.05967	   Digraph	440	180	       vec	
0.01118	0.00831	0.00963	0.09300	   Digraph	441	180	      fibo	
0.00627	0.00006	0.00617	0.00651	   Digraph	441	180	       bin	
0.05769	0.00031	0.05719	0.05913	   Digraph	441	180	       vec	
0.01103	0.00811	0.00963	0.09080	   Digraph	442	180	      fibo	
0.00630	0.00006	0.00622	0.00660	   Digraph	442	180	       bin	
0.05802	0.00035	0.05748	0.06011	   Digraph	442	180	       vec	
0.01018	0.00087	0.00968	0.01604	   Digraph	443	180	      fibo	
0.00716	0.00812	0.00622	0.08797	   Digraph	443	180	       bin	
0.05818	0.00038	0.05762	0.06024	   Digraph	443	180	       vec	
0.01024	0.00068	0.00969	0.01421	   Digraph	444	180	      fibo	
0.00718	0.00639	0.00624	0.07073	   Digraph	444	180	       bin	
0.05846	0.00038	0.05794	0.06079	   Digraph	444	180	       vec	
0.01009	0.00064	0.00975	0.01342	   Digraph	445	180	      fibo	
0.00678	0.00063	0.00629	0.00948	   Digraph	445	180	       bin	
0.05885	0.00028	0.05848	0.06009	   Digraph	445	180	       vec	
0.01066	0.00512	0.00978	0.06142	   Digraph	446	180	      fibo	
0.00666	0.00028	0.00631	0.00890	   Digraph	446	180	       bin	
0.05935	0.00098	0.05881	0.06828	   Digraph	446	180	       vec	
0.01038	0.00171	0.00986	0.02269	   Digraph	447	180	      fibo	
0.00670	0.00011	0.00647	0.00692	   Digraph	447	180	       bin	
0.05949	0.00041	0.05898	0.06192	   Digraph	447	180	       vec	
0.01049	0.00048	0.01006	0.01324	   Digraph	448	180	      fibo	
0.00683	0.00042	0.00640	0.00971	   Digraph	448	180	       bin	
0.06074	0.01140	0.05905	0.17414	   Digraph	448	180	       vec	
0.01016	0.00037	0.00980	0.01256	   Digraph	449	180	      fibo	
0.00674	0.00072	0.00633	0.01302	   Digraph	449	180	       bin	
0.05993	0.00037	0.05932	0.06206	   Digraph	449	180	       vec	
0.01020	0.00091	0.00983	0.01590	   Digraph	450	180	      fibo	
0.00676	0.00027	0.00649	0.00910	   Digraph	450	180	       bin	
0.06021	0.00026	0.05964	0.06096	   Digraph	450	180	       vec	
0.01036	0.00047	0.00990	0.01257	   Digraph	451	180	      fibo	
0.00685	0.00029	0.00651	0.00904	   Digraph	451	180	       bin	
0.06079	0.00637	0.05967	0.12407	   Digraph	451	180	       vec	
0.01040	0.00056	0.00992	0.01304	   Digraph	452	180	      fibo	
0.00681	0.00027	0.00653	0.00930	   Digraph	452	180	       bin	
0.06082	0.00036	0.06029	0.06297	   Digraph	452	180	       vec	
0.01023	0.00030	0.00995	0.01257	   Digraph	453	180	      fibo	
0.00649	0.00028	0.00639	0.00917	   Digraph	453	180	       bin	
0.06083	0.00039	0.06032	0.06366	   Digraph	453	180	       vec	
0.01074	0.00104	0.00988	0.01917	   Digraph	454	180	      fibo	
0.00701	0.00107	0.00647	0.01236	   Digraph	454	180	       bin	
0.06144	0.00039	0.06082	0.06285	   Digraph	454	180	       vec	
0.01067	0.00026	0.01038	0.01262	   Digraph	455	180	      fibo	
0.00664	0.00033	0.00644	0.00922	   Digraph	455	180	       bin	
0.06158	0.00029	0.06095	0.06230	   Digraph	455	180	       vec	
0.01031	0.00035	0.00997	0.01261	   Digraph	456	180	      fibo	
0.00675	0.00029	0.00642	0.00896	   Digraph	456	180	       bin	
0.06193	0.00058	0.06119	0.06468	   Digraph	456	180	       vec	
0.01069	0.00109	0.01003	0.01658	   Digraph	457	180	      fibo	
0.00692	0.00030	0.00661	0.00950	   Digraph	457	180	       bin	
0.06210	0.00032	0.06167	0.06319	   Digraph	457	180	       vec	
0.01059	0.00052	0.01004	0.01370	   Digraph	458	180	      fibo	
0.00691	0.00028	0.00662	0.00919	   Digraph	458	180	       bin	
0.06249	0.00038	0.06188	0.06445	   Digraph	458	180	       vec	
0.01043	0.00134	0.01007	0.02342	   Digraph	459	180	      fibo	
0.00670	0.00016	0.00648	0.00745	   Digraph	459	180	       bin	
0.06218	0.00023	0.06186	0.06312	   Digraph	459	180	       vec	
0.01082	0.00021	0.01042	0.01154	   Digraph	460	180	      fibo	
0.00673	0.00037	0.00646	0.00961	   Digraph	460	180	       bin	
0.06314	0.00044	0.06238	0.06468	   Digraph	460	180	       vec	
0.01104	0.00058	0.01018	0.01571	   Digraph	461	180	      fibo	
0.00698	0.00018	0.00669	0.00785	   Digraph	461	180	       bin	
0.06296	0.00050	0.06237	0.06565	   Digraph	461	180	       vec	
0.01059	0.00054	0.01010	0.01432	   Digraph	462	180	      fibo	
0.00707	0.00085	0.00653	0.01238	   Digraph	462	180	       bin	
0.06345	0.00043	0.06272	0.06559	   Digraph	462	180	       vec	
0.01063	0.00060	0.01017	0.01402	   Digraph	463	180	      fibo	
0.00695	0.00030	0.00669	0.00963	   Digraph	463	180	       bin	
0.06369	0.00037	0.06310	0.06630	   Digraph	463	180	       vec	
0.01070	0.00060	0.01019	0.01568	   Digraph	464	180	      fibo	
0.00664	0.00008	0.00655	0.00700	   Digraph	464	180	       bin	
0.06373	0.00040	0.06323	0.06606	   Digraph	464	180	       vec	
0.01134	0.00271	0.01021	0.03770	   Digraph	465	180	      fibo	
0.00679	0.00021	0.00654	0.00727	   Digraph	465	180	       bin	
0.06440	0.00067	0.06361	0.06760	   Digraph	465	180	       vec	
0.01123	0.00125	0.01043	0.02352	   Digraph	466	180	      fibo	
0.00691	0.00034	0.00656	0.00944	   Digraph	466	180	       bin	
0.06428	0.00048	0.06370	0.06612	   Digraph	466	180	       vec	
0.01100	0.00041	0.01027	0.01433	   Digraph	467	180	      fibo	
0.00689	0.00020	0.00657	0.00723	   Digraph	467	180	       bin	
0.06468	0.00052	0.06396	0.06734	   Digraph	467	180	       vec	
0.01085	0.00045	0.01028	0.01334	   Digraph	468	180	      fibo	
0.00689	0.00022	0.00657	0.00732	   Digraph	468	180	       bin	
0.06515	0.00050	0.06448	0.06735	   Digraph	468	180	       vec	
0.01191	0.00979	0.01034	0.10918	   Digraph	469	180	      fibo	
0.00672	0.00007	0.00662	0.00698	   Digraph	469	180	       bin	
0.06512	0.00041	0.06473	0.06852	   Digraph	469	180	       vec	
0.01097	0.00117	0.01036	0.02141	   Digraph	470	180	      fibo	
0.00721	0.00083	0.00663	0.01183	   Digraph	470	180	       bin	
0.06567	0.00034	0.06506	0.06683	   Digraph	470	180	       vec	
0.01102	0.00050	0.01045	0.01414	   Digraph	471	180	      fibo	
0.00697	0.00031	0.00663	0.00941	   Digraph	471	180	       bin	
0.06601	0.00032	0.06539	0.06714	   Digraph	471	180	       vec	
0.01099	0.00110	0.01038	0.01817	   Digraph	472	180	      fibo	
0.00710	0.00030	0.00681	0.00978	   Digraph	472	180	       bin	
0.06631	0.00033	0.06571	0.06768	   Digraph	472	180	       vec	
0.01091	0.00053	0.01046	0.01440	   Digraph	473	180	      fibo	
0.00721	0.00033	0.00686	0.00983	   Digraph	473	180	       bin	
0.06659	0.00043	0.06597	0.06896	   Digraph	473	180	       vec	
0.01082	0.00050	0.01041	0.01384	   Digraph	474	180	      fibo	
0.00714	0.00030	0.00685	0.00977	   Digraph	474	180	       bin	
0.06685	0.00037	0.06606	0.06931	   Digraph	474	180	       vec	
0.01093	0.00052	0.01042	0.01452	   Digraph	475	180	      fibo	
0.00720	0.00038	0.00680	0.00969	   Digraph	475	180	       bin	
0.06726	0.00038	0.06649	0.06916	   Digraph	475	180	       vec	
0.01092	0.00033	0.01056	0.01329	   Digraph	476	180	      fibo	
0.00706	0.00036	0.00673	0.00964	   Digraph	476	180	       bin	
0.06740	0.00033	0.06681	0.06871	   Digraph	476	180	       vec	
0.01095	0.00062	0.01044	0.01372	   Digraph	477	180	      fibo	
0.00718	0.00017	0.00686	0.00767	   Digraph	477	180	       bin	
0.06771	0.00051	0.06701	0.07175	   Digraph	477	180	       vec	
0.01096	0.00040	0.01049	0.01356	   Digraph	478	180	      fibo	
0.00721	0.00026	0.00692	0.00950	   Digraph	478	180	       bin	
0.06809	0.00038	0.06753	0.07005	   Digraph	478	180	       vec	
0.01085	0.00033	0.01059	0.01348	   Digraph	479	180	      fibo	
0.00699	0.00016	0.00678	0.00779	   Digraph	479	180	       bin	
0.06789	0.00039	0.06741	0.07018	   Digraph	479	180	       vec	
0.01166	0.00058	0.01052	0.01544	   Digraph	480	180	      fibo	
0.00690	0.00018	0.00675	0.00751	   Digraph	480	180	       bin	
0.06867	0.00051	0.06796	0.07018	   Digraph	480	180	       vec	
0.01153	0.00074	0.01053	0.01633	   Digraph	481	180	      fibo	
0.00718	0.00020	0.00680	0.00756	   Digraph	481	180	       bin	
0.06894	0.00079	0.06813	0.07348	   Digraph	481	180	       vec	
0.01108	0.00056	0.01059	0.01512	   Digraph	482	180	      fibo	
0.00747	0.00096	0.00679	0.01232	   Digraph	482	180	       bin	
0.06925	0.00056	0.06842	0.07238	   Digraph	482	180	       vec	
0.01114	0.00065	0.01062	0.01433	   Digraph	483	180	      fibo	
0.00724	0.00014	0.00698	0.00747	   Digraph	483	180	       bin	
0.06954	0.00043	0.06897	0.07136	   Digraph	483	180	       vec	
0.01125	0.00054	0.01075	0.01463	   Digraph	484	180	      fibo	
0.00745	0.00015	0.00717	0.00792	   Digraph	484	180	       bin	
0.06996	0.00042	0.06927	0.07217	   Digraph	484	180	       vec	
0.01120	0.00063	0.01063	0.01575	   Digraph	485	180	      fibo	
0.00732	0.00029	0.00700	0.00979	   Digraph	485	180	       bin	
0.07012	0.00043	0.06950	0.07263	   Digraph	485	180	       vec	
0.01119	0.00142	0.01066	0.02463	   Digraph	486	180	      fibo	
0.00737	0.00040	0.00703	0.00977	   Digraph	486	180	       bin	
0.07039	0.00045	0.06970	0.07313	   Digraph	486	180	       vec	
0.01102	0.00031	0.01067	0.01331	   Digraph	487	180	      fibo	
0.00710	0.00035	0.00686	0.00987	   Digraph	487	180	       bin	
0.07022	0.00039	0.06983	0.07254	   Digraph	487	180	       vec	
0.01188	0.00062	0.01069	0.01469	   Digraph	488	180	      fibo	
0.00698	0.00017	0.00684	0.00752	   Digraph	488	180	       bin	
0.07080	0.00039	0.07025	0.07193	   Digraph	488	180	       vec	
0.01148	0.00048	0.01077	0.01432	   Digraph	489	180	      fibo	
0.00731	0.00023	0.00689	0.00781	   Digraph	489	180	       bin	
0.07101	0.00043	0.07036	0.07253	   Digraph	489	180	       vec	
0.01141	0.00042	0.01074	0.01345	   Digraph	490	180	      fibo	
0.00724	0.00027	0.00687	0.00783	   Digraph	490	180	       bin	
0.07147	0.00045	0.07081	0.07313	   Digraph	490	180	       vec	
0.01162	0.00058	0.01071	0.01351	   Digraph	491	180	      fibo	
0.00730	0.00035	0.00691	0.00875	   Digraph	491	180	       bin	
0.07183	0.00050	0.07119	0.07393	   Digraph	491	180	       vec	
0.01229	0.00999	0.01077	0.11165	   Digraph	492	180	      fibo	
0.00699	0.00007	0.00688	0.00717	   Digraph	492	180	       bin	
0.07183	0.00040	0.07117	0.07389	   Digraph	492	180	       vec	
0.01151	0.00133	0.01094	0.02403	   Digraph	493	180	      fibo	
0.00744	0.00062	0.00694	0.01276	   Digraph	493	180	       bin	
0.07221	0.00029	0.07173	0.07323	   Digraph	493	180	       vec	
0.01135	0.00042	0.01085	0.01366	   Digraph	494	180	      fibo	
0.00737	0.00027	0.00697	0.00953	   Digraph	494	180	       bin	
0.07256	0.00036	0.07200	0.07385	   Digraph	494	180	       vec	
0.01142	0.00046	0.01085	0.01459	   Digraph	495	180	      fibo	
0.00728	0.00034	0.00694	0.00995	   Digraph	495	180	       bin	
0.07282	0.00035	0.07224	0.07421	   Digraph	495	180	       vec	
0.01142	0.00042	0.01085	0.01339	   Digraph	496	180	      fibo	
0.00736	0.00031	0.00699	0.00980	   Digraph	496	180	       bin	
0.07323	0.00042	0.07241	0.07452	   Digraph	496	180	       vec	
0.01191	0.00653	0.01084	0.07669	   Digraph	497	180	      fibo	
0.00728	0.00033	0.00698	0.00987	   Digraph	497	180	       bin	
0.07354	0.00107	0.07291	0.08326	   Digraph	497	180	       vec	
0.01140	0.00060	0.01086	0.01475	   Digraph	498	180	      fibo	
0.00755	0.00052	0.00715	0.01088	   Digraph	498	180	       bin	
0.07396	0.00038	0.07330	0.07510	   Digraph	498	180	       vec	
0.01134	0.00038	0.01100	0.01371	   Digraph	499	180	      fibo	
0.00713	0.00010	0.00701	0.00761	   Digraph	499	180	       bin	
0.07390	0.00049	0.07326	0.07611	   Digraph	499	180	       vec	
0.01190	0.00091	0.01099	0.01889	   Digraph	500	180	      fibo	
0.00726	0.00022	0.00702	0.00778	   Digraph	500	180	       bin	
0.07496	0.00112	0.07399	0.07918	   Digraph	500	180	       vec	
